NAME,TERM,ID,mean,sd,0.025quant,0.5quant,0.975quant,mode,kld,TYPE,RESPONSE,REGION,year
TS.1.CKSRF,Year,20,-0.9343221,0.1909661,-1.309438,-0.9343269,-0.5594987,-0.9343204,1.17E-06,Time Series,1daymax,CKSRF,2000
TS.1.CKSRF,Year,21,-1.108442,0.1909681,-1.483555,-1.10845,-0.7336071,-1.108449,1.17E-06,Time Series,1daymax,CKSRF,2001
TS.1.CKSRF,Year,22,-0.02714574,0.190969,-0.4022599,-0.02715329,0.3476916,-0.02715285,1.17E-06,Time Series,1daymax,CKSRF,2002
TS.1.CKSRF,Year,23,0.703433,0.1909676,0.3283188,0.7034266,1.078266,0.7034308,1.17E-06,Time Series,1daymax,CKSRF,2003
TS.1.CKSRF,Year,24,-0.2244581,0.1909756,-0.5995807,-0.2244672,0.150398,-0.2244697,1.18E-06,Time Series,1daymax,CKSRF,2004
TS.1.CKSRF,Year,25,-0.6733776,0.1909725,-1.048512,-0.67338,-0.2985487,-0.6733678,1.17E-06,Time Series,1daymax,CKSRF,2005
TS.1.CKSRF,Year,26,0.3521223,0.1909777,-0.02302471,0.3521209,0.7269589,0.3521356,1.17E-06,Time Series,1daymax,CKSRF,2006
TS.1.CKSRF,Year,27,-1.150233,0.1909657,-1.525345,-1.150239,-0.7754073,-1.150235,1.17E-06,Time Series,1daymax,CKSRF,2007
TS.1.CKSRF,Year,28,0.8107484,0.1909671,0.435636,0.8107416,1.18558,0.8107445,1.17E-06,Time Series,1daymax,CKSRF,2008
TS.1.CKSRF,Year,29,0.2689212,0.1909656,-0.1061916,0.2689157,0.6437466,0.2689211,1.17E-06,Time Series,1daymax,CKSRF,2009
TS.1.CKSRF,Year,30,0.6939661,0.1909931,0.3187834,0.6939668,1.068826,0.6939854,1.19E-06,Time Series,1daymax,CKSRF,2010
TS.1.CKSRF,Year,31,1.120385,0.1909912,0.7452373,1.120374,1.495278,1.120368,1.20E-06,Time Series,1daymax,CKSRF,2011
TS.1.CKSRF,Year,32,0.4426961,0.1909667,0.06757821,0.4426918,0.8175204,0.4427,1.17E-06,Time Series,1daymax,CKSRF,2012
TS.1.CKSRF,Year,33,-0.2953364,0.1909657,-0.670449,-0.2953421,0.07948973,-0.2953369,1.17E-06,Time Series,1daymax,CKSRF,2013
TS.1.CKSRF,Year,34,0.2443806,0.1909714,-0.1307385,0.244373,0.6192216,0.2443726,1.17E-06,Time Series,1daymax,CKSRF,2014
TS.1.CKSRF,Year,35,-1.341068,0.1909666,-1.716185,-1.341073,-0.9662446,-1.341066,1.17E-06,Time Series,1daymax,CKSRF,2015
TS.1.CKSRF,Year,36,-0.5292662,0.1909662,-0.904383,-0.5292707,-0.1544429,-0.529263,1.17E-06,Time Series,1daymax,CKSRF,2016
TS.1.CKSRF,Year,37,1.140637,0.1909685,0.7655233,1.140629,1.515474,1.140631,1.17E-06,Time Series,1daymax,CKSRF,2017
TS.1.CKSRF,Year,38,0.2401908,0.1909882,-0.1349517,0.2401799,0.6150771,0.2401742,1.19E-06,Time Series,1daymax,CKSRF,2018
TS.1.CKSRF,Year,39,1.222115,0.1909935,0.8469622,1.222103,1.597011,1.222095,1.18E-06,Time Series,1daymax,CKSRF,2019
TS.1.CKSRF,Year,40,0.1956146,0.190971,-0.1795154,0.1956115,0.5704417,0.195621,1.18E-06,Time Series,1daymax,CKSRF,2020
TS.1.CKCAC,Year,1,-0.5680745,0.1123937,-0.7887728,-0.5681258,-0.3473112,-0.5682174,2.54E-13,Time Series,1daymax,CKCAC,1981
TS.1.CKCAC,Year,2,1.027173,0.1123892,0.8063638,1.027162,1.247821,1.027151,2.55E-13,Time Series,1daymax,CKCAC,1982
TS.1.CKCAC,Year,3,1.153036,0.1124114,0.9323013,1.152985,1.373832,1.152893,2.50E-13,Time Series,1daymax,CKCAC,1983
TS.1.CKCAC,Year,4,0.03226458,0.1125644,-0.1884453,0.03210329,0.2536489,0.03179266,2.41E-13,Time Series,1daymax,CKCAC,1984
TS.1.CKCAC,Year,5,-0.425181,0.1123964,-0.6462102,-0.4251215,-0.204703,-0.4249942,2.54E-13,Time Series,1daymax,CKCAC,1985
TS.1.CKCAC,Year,6,1.947885,0.1125368,1.726603,1.947937,2.16866,1.948051,2.63E-13,Time Series,1daymax,CKCAC,1986
TS.1.CKCAC,Year,7,-0.9025002,0.1123925,-1.123241,-0.9025361,-0.6817789,-0.9025966,2.55E-13,Time Series,1daymax,CKCAC,1987
TS.1.CKCAC,Year,8,-0.3126475,0.1123852,-0.5335811,-0.3126131,-0.09212546,-0.3125359,2.56E-13,Time Series,1daymax,CKCAC,1988
TS.1.CKCAC,Year,9,-0.4224193,0.1124036,-0.6431973,-0.4224502,-0.20169,-0.422502,2.56E-13,Time Series,1daymax,CKCAC,1989
TS.1.CKCAC,Year,10,-0.7018754,0.1124014,-0.9226933,-0.7018914,-0.4811899,-0.7019142,2.54E-13,Time Series,1daymax,CKCAC,1990
TS.1.CKCAC,Year,11,-0.7849245,0.1123911,-1.005734,-0.7849364,-0.5642697,-0.7849502,2.50E-13,Time Series,1daymax,CKCAC,1991
TS.1.CKCAC,Year,12,-1.019948,0.112395,-1.240687,-1.019986,-0.7992157,-1.020052,2.46E-13,Time Series,1daymax,CKCAC,1992
TS.1.CKCAC,Year,13,0.743917,0.1125073,0.5226983,0.7439671,0.9646384,0.7440771,2.46E-13,Time Series,1daymax,CKCAC,1993
TS.1.CKCAC,Year,14,-0.94756,0.112411,-1.168205,-0.947641,-0.7266855,-0.9477914,2.48E-13,Time Series,1daymax,CKCAC,1994
TS.1.CKCAC,Year,15,1.716591,0.112495,1.495888,1.716473,1.937729,1.716253,2.46E-13,Time Series,1daymax,CKCAC,1995
TS.1.CKCAC,Year,16,0.2079035,0.1125854,-0.01335391,0.2079129,0.4288834,0.2079372,2.47E-13,Time Series,1daymax,CKCAC,1996
TS.1.CKCAC,Year,17,2.120648,0.1123885,1.89995,2.120599,2.341392,2.120514,2.64E-13,Time Series,1daymax,CKCAC,1997
TS.1.CKCAC,Year,18,0.3724883,0.1124097,0.1518301,0.3724126,0.5933458,0.3722715,2.54E-13,Time Series,1daymax,CKCAC,1998
TS.1.CKCAC,Year,19,0.1090884,0.1125937,-0.1120053,0.1090371,0.3302421,0.1089417,2.46E-13,Time Series,1daymax,CKCAC,1999
TS.1.CKCAC,Year,20,-0.04695959,0.1123899,-0.2679287,-0.04691641,0.1735484,-0.0468222,2.55E-13,Time Series,1daymax,CKCAC,2000
TS.1.CKCAC,Year,21,-1.040814,0.1124055,-1.261619,-1.040838,-0.8201012,-1.040873,2.64E-13,Time Series,1daymax,CKCAC,2001
TS.1.CKCAC,Year,22,-0.1931055,0.1123889,-0.4138168,-0.1931493,0.02762784,-0.1932268,2.56E-13,Time Series,1daymax,CKCAC,2002
TS.1.CKCAC,Year,23,0.6296505,0.1124281,0.4086242,0.6296873,0.8502501,0.6297682,2.54E-13,Time Series,1daymax,CKCAC,2003
TS.1.CKCAC,Year,24,0.5213688,0.1124279,0.300237,0.5214423,0.7418721,0.521598,2.56E-13,Time Series,1daymax,CKCAC,2004
TS.1.CKCAC,Year,25,-0.5562339,0.1123857,-0.7771743,-0.5561976,-0.335716,-0.5561164,2.55E-13,Time Series,1daymax,CKCAC,2005
TS.1.CKCAC,Year,26,1.672249,0.1124695,1.451439,1.672185,1.893196,1.672069,2.55E-13,Time Series,1daymax,CKCAC,2006
TS.1.CKCAC,Year,27,-0.704035,0.1123889,-0.9247546,-0.704076,-0.4833087,-0.7041475,2.55E-13,Time Series,1daymax,CKCAC,2007
TS.1.CKCAC,Year,28,-0.2801139,0.1124239,-0.5012373,-0.2800406,-0.05961759,-0.2798858,2.52E-13,Time Series,1daymax,CKCAC,2008
TS.1.CKCAC,Year,29,-0.6181378,0.1124177,-0.8390809,-0.6181223,-0.397503,-0.6180835,2.57E-13,Time Series,1daymax,CKCAC,2009
TS.1.CKCAC,Year,30,-0.4794055,0.1124123,-0.7004178,-0.4793623,-0.2588531,-0.4792668,2.55E-13,Time Series,1daymax,CKCAC,2010
TS.1.CKCAC,Year,31,-0.2166936,0.1123876,-0.4374584,-0.2167184,0.003987617,-0.216759,2.56E-13,Time Series,1daymax,CKCAC,2011
TS.1.CKCAC,Year,32,-0.3651132,0.1124145,-0.5858796,-0.3651554,-0.1443333,-0.3652301,2.55E-13,Time Series,1daymax,CKCAC,2012
TS.1.CKCAC,Year,33,0.2098145,0.1124851,-0.01163575,0.2099588,0.4302441,0.2102548,2.44E-13,Time Series,1daymax,CKCAC,2013
TS.1.CKCAC,Year,34,-0.929525,0.11238,-1.150307,-0.9295387,-0.708887,-0.9295559,2.62E-13,Time Series,1daymax,CKCAC,2014
TS.1.CKCAC,Year,35,-0.02106227,0.1124928,-0.2425707,-0.02090383,0.1993455,-0.02058116,2.42E-13,Time Series,1daymax,CKCAC,2015
TS.1.CKCAC,Year,36,-0.1731358,0.1125003,-0.3946863,-0.1729682,0.04726283,-0.1726278,2.40E-13,Time Series,1daymax,CKCAC,2016
TS.1.CKCAC,Year,37,0.4518185,0.1124286,0.2307142,0.4518822,0.6723492,0.4520184,2.53E-13,Time Series,1daymax,CKCAC,2017
TS.1.CKCAC,Year,38,-0.8711917,0.1124251,-1.092191,-0.8711612,-0.6505804,-0.87109,2.55E-13,Time Series,1daymax,CKCAC,2018
TS.1.CKCAC,Year,39,0.9470454,0.1141167,0.7227443,0.9470734,1.170968,0.947138,2.20E-13,Time Series,1daymax,CKCAC,2019
TS.1.CKCAC,Year,40,-1.16474,0.1141113,-1.389035,-1.16471,-0.9408328,-1.164641,2.17E-13,Time Series,1daymax,CKCAC,2020
TS.1.CKSNC,Year,1,-0.3598434,0.144104,-0.6430808,-0.3598207,-0.0770144,-0.3597617,2.55E-13,Time Series,1daymax,CKSNC,1981
TS.1.CKSNC,Year,2,1.129089,0.1442722,0.8453398,1.129173,1.412086,1.129352,2.40E-13,Time Series,1daymax,CKSNC,1982
TS.1.CKSNC,Year,3,1.185691,0.1441106,0.9026536,1.185641,1.468722,1.185552,2.59E-13,Time Series,1daymax,CKSNC,1983
TS.1.CKSNC,Year,4,0.3318571,0.1441306,0.04848932,0.3319057,0.6146693,0.3320133,2.52E-13,Time Series,1daymax,CKSNC,1984
TS.1.CKSNC,Year,5,-0.2202947,0.1441033,-0.5033704,-0.2203271,0.06267629,-0.2203796,2.54E-13,Time Series,1daymax,CKSNC,1985
TS.1.CKSNC,Year,6,0.6706432,0.1441745,0.3873218,0.6706469,0.9536604,0.6706673,2.51E-13,Time Series,1daymax,CKSNC,1986
TS.1.CKSNC,Year,7,-0.5797371,0.1441175,-0.8627488,-0.579801,-0.2966569,-0.5799169,2.55E-13,Time Series,1daymax,CKSNC,1987
TS.1.CKSNC,Year,8,-0.5048773,0.1441104,-0.7881498,-0.5048471,-0.2220555,-0.5047736,2.54E-13,Time Series,1daymax,CKSNC,1988
TS.1.CKSNC,Year,9,0.04872836,0.1441804,-0.2346745,0.0487561,0.3316944,0.04882506,2.50E-13,Time Series,1daymax,CKSNC,1989
TS.1.CKSNC,Year,10,-0.4414108,0.1441226,-0.7246205,-0.44141,-0.1584881,-0.4413945,2.53E-13,Time Series,1daymax,CKSNC,1990
TS.1.CKSNC,Year,11,-0.7561024,0.1441005,-1.039184,-0.7561312,-0.4731467,-0.7561766,2.54E-13,Time Series,1daymax,CKSNC,1991
TS.1.CKSNC,Year,12,-1.252847,0.1441228,-1.536208,-1.252795,-0.9700578,-1.252679,2.49E-13,Time Series,1daymax,CKSNC,1992
TS.1.CKSNC,Year,13,-0.1238902,0.1441185,-0.4069254,-0.1239466,0.1591729,-0.1240463,2.53E-13,Time Series,1daymax,CKSNC,1993
TS.1.CKSNC,Year,14,-1.20316,0.1441093,-1.486479,-1.203113,-0.9203839,-1.203007,2.59E-13,Time Series,1daymax,CKSNC,1994
TS.1.CKSNC,Year,15,0.06271768,0.1441249,-0.2204844,0.06271419,0.3456558,0.06272039,2.52E-13,Time Series,1daymax,CKSNC,1995
TS.1.CKSNC,Year,16,0.2177015,0.1441105,-0.06542193,0.2176804,0.5006562,0.2176496,2.54E-13,Time Series,1daymax,CKSNC,1996
TS.1.CKSNC,Year,17,3.36586,0.1442095,3.082119,3.365983,3.648631,3.36624,2.35E-13,Time Series,1daymax,CKSNC,1997
TS.1.CKSNC,Year,18,0.222167,0.1441158,-0.06119492,0.2222238,0.5049294,0.2223489,2.53E-13,Time Series,1daymax,CKSNC,1998
TS.1.CKSNC,Year,19,0.6555245,0.1441947,0.372085,0.6555556,0.9385102,0.6556323,2.51E-13,Time Series,1daymax,CKSNC,1999
TS.1.CKSNC,Year,20,0.1182866,0.1441302,-0.1648632,0.1182613,0.401292,0.1182229,2.53E-13,Time Series,1daymax,CKSNC,2000
TS.1.CKSNC,Year,21,-1.622179,0.1441307,-1.90563,-1.622102,-1.339441,-1.621936,2.51E-13,Time Series,1daymax,CKSNC,2001
TS.1.CKSNC,Year,22,-0.7333995,0.1441026,-1.01647,-0.7334331,-0.450427,-0.7334881,2.55E-13,Time Series,1daymax,CKSNC,2002
TS.1.CKSNC,Year,23,0.02705131,0.1442303,-0.2565282,0.02710575,0.3100442,0.02722549,2.47E-13,Time Series,1daymax,CKSNC,2003
TS.1.CKSNC,Year,24,-0.1092883,0.1441366,-0.3925204,-0.1092893,0.1736669,-0.1092773,2.53E-13,Time Series,1daymax,CKSNC,2004
TS.1.CKSNC,Year,25,0.02952468,0.1441027,-0.2535532,0.02949359,0.3124918,0.02944507,2.54E-13,Time Series,1daymax,CKSNC,2005
TS.1.CKSNC,Year,26,1.400586,0.1478278,1.110038,1.400607,1.690721,1.400663,2.41E-13,Time Series,1daymax,CKSNC,2006
TS.1.CKSNC,Year,27,0.1850415,0.1441505,-0.09794775,0.1849477,0.4682649,0.1847728,2.51E-13,Time Series,1daymax,CKSNC,2007
TS.1.CKSNC,Year,28,-0.6808381,0.1441063,-0.9640588,-0.6808231,-0.3979847,-0.6807813,2.53E-13,Time Series,1daymax,CKSNC,2008
TS.1.CKSNC,Year,29,0.07985216,0.1441927,-0.2031858,0.07974738,0.3631884,0.07955305,2.48E-13,Time Series,1daymax,CKSNC,2009
TS.1.CKSNC,Year,30,-0.5575345,0.1441068,-0.8408285,-0.5574945,-0.2747457,-0.5574016,2.54E-13,Time Series,1daymax,CKSNC,2010
TS.1.CKSNC,Year,31,-0.4903889,0.1441149,-0.7736803,-0.4903557,-0.2075669,-0.4902786,2.54E-13,Time Series,1daymax,CKSNC,2011
TS.1.CKSNC,Year,32,0.221208,0.144123,-0.06217623,0.2212683,0.503976,0.2214021,2.55E-13,Time Series,1daymax,CKSNC,2012
TS.1.CKSNC,Year,33,0.2460244,0.1442682,-0.03767889,0.246096,0.5290473,0.2462509,2.46E-13,Time Series,1daymax,CKSNC,2013
TS.1.CKSNC,Year,34,-0.3768861,0.1441046,-0.6599999,-0.3769065,-0.09394397,-0.3769349,2.55E-13,Time Series,1daymax,CKSNC,2014
TS.1.CKSNC,Year,35,0.3178064,0.1446411,0.03448426,0.3174998,0.6025414,0.3168998,2.29E-13,Time Series,1daymax,CKSNC,2015
TS.1.CKSNC,Year,36,0.2939417,0.1441438,0.01060617,0.2939708,0.5768322,0.2940411,2.51E-13,Time Series,1daymax,CKSNC,2016
TS.1.CKSNC,Year,37,0.5231626,0.1441427,0.2400705,0.5231092,0.8062654,0.5230138,2.53E-13,Time Series,1daymax,CKSNC,2017
TS.1.CKSNC,Year,38,-1.277232,0.1441229,-1.560646,-1.277163,-0.9944902,-1.277012,2.46E-13,Time Series,1daymax,CKSNC,2018
TS.1.CKSNC,Year,39,0.8786881,0.1441381,0.5957087,0.8785995,1.161874,0.8784356,2.47E-13,Time Series,1daymax,CKSNC,2019
TS.1.CKSNC,Year,40,-0.941607,0.1441217,-1.22465,-0.941663,-0.6585388,-0.9417625,2.53E-13,Time Series,1daymax,CKSNC,2020
