Monthly Aragonite Saturation at 150 m: NH25 (44.7N 124.7W)
"Time","data","error","SElo","SEup","lat","lon","depth","order"
2008-03-15T00:00:00-00:00,    0.7761,    0.0000,    0.7761,    0.7761,   44.7000,  124.7000,  150.0000, 1
2008-04-15T00:00:00-00:00,    0.7516,    0.0000,    0.7516,    0.7516,   44.7000,  124.7000,  150.0000, 1
2008-05-15T00:00:00-00:00,    0.7035,    0.0000,    0.7035,    0.7035,   44.7000,  124.7000,  150.0000, 1
2008-06-15T00:00:00-00:00,    0.6581,    0.0000,    0.6581,    0.6581,   44.7000,  124.7000,  150.0000, 1
2008-07-15T00:00:00-00:00,    0.7065,    0.0000,    0.7065,    0.7065,   44.7000,  124.7000,  150.0000, 1
2008-08-15T00:00:00-00:00,    0.8214,    0.0000,    0.8214,    0.8214,   44.7000,  124.7000,  150.0000, 1
2008-09-15T00:00:00-00:00,    0.7008,    0.0000,    0.7008,    0.7008,   44.7000,  124.7000,  150.0000, 1
2008-10-15T00:00:00-00:00,    0.7424,    0.0000,    0.7424,    0.7424,   44.7000,  124.7000,  150.0000, 1
2008-11-15T00:00:00-00:00,    0.8117,    0.0000,    0.8117,    0.8117,   44.7000,  124.7000,  150.0000, 1
2008-12-15T00:00:00-00:00,    0.9460,    0.0000,    0.9460,    0.9460,   44.7000,  124.7000,  150.0000, 1
2009-01-15T00:00:00-00:00,    0.7768,    0.0000,    0.7768,    0.7768,   44.7000,  124.7000,  150.0000, 1
2009-02-15T00:00:00-00:00,    0.7807,    0.0000,    0.7807,    0.7807,   44.7000,  124.7000,  150.0000, 1
2009-03-15T00:00:00-00:00,    0.8375,    0.0000,    0.8375,    0.8375,   44.7000,  124.7000,  150.0000, 1
2009-04-15T00:00:00-00:00,    0.7547,    0.0000,    0.7547,    0.7547,   44.7000,  124.7000,  150.0000, 1
2009-05-15T00:00:00-00:00,    0.6968,    0.0000,    0.6968,    0.6968,   44.7000,  124.7000,  150.0000, 1
2009-06-15T00:00:00-00:00,    0.7027,    0.0000,    0.7027,    0.7027,   44.7000,  124.7000,  150.0000, 1
2009-07-15T00:00:00-00:00,    0.7229,    0.0000,    0.7229,    0.7229,   44.7000,  124.7000,  150.0000, 1
2009-08-15T00:00:00-00:00,    0.7192,    0.0000,    0.7192,    0.7192,   44.7000,  124.7000,  150.0000, 1
2009-09-15T00:00:00-00:00,    0.7062,    0.0000,    0.7062,    0.7062,   44.7000,  124.7000,  150.0000, 1
2009-10-15T00:00:00-00:00,    0.7045,    0.0000,    0.7045,    0.7045,   44.7000,  124.7000,  150.0000, 1
2009-11-15T00:00:00-00:00,    0.8181,    0.0000,    0.8181,    0.8181,   44.7000,  124.7000,  150.0000, 1
2009-12-15T00:00:00-00:00,    0.7884,    0.0000,    0.7884,    0.7884,   44.7000,  124.7000,  150.0000, 1
2010-01-15T00:00:00-00:00,NaN,    0.0000,NaN,NaN,   44.7000,  124.7000,  150.0000, 1
2010-02-15T00:00:00-00:00,    0.9246,    0.0000,    0.9246,    0.9246,   44.7000,  124.7000,  150.0000, 1
2010-03-15T00:00:00-00:00,    0.9186,    0.0000,    0.9186,    0.9186,   44.7000,  124.7000,  150.0000, 1
2010-04-15T00:00:00-00:00,    0.8349,    0.0000,    0.8349,    0.8349,   44.7000,  124.7000,  150.0000, 1
2010-05-15T00:00:00-00:00,    0.7983,    0.0000,    0.7983,    0.7983,   44.7000,  124.7000,  150.0000, 1
