Monthly Sea Level: San Francisco CA (37.8N 122.5W)
"Time","data","error","SElo","SEup","lat","lon","depth","order"
1913-11-15T00:00:00-00:00, 2623.0333,    0.0000, 2623.0333, 2623.0333,   37.8000,  122.5000,       NaN, 2
1913-12-15T00:00:00-00:00, 2609.9355,    0.0000, 2609.9355, 2609.9355,   37.8000,  122.5000,       NaN, 2
1914-01-15T00:00:00-00:00, 2746.0323,    0.0000, 2746.0323, 2746.0323,   37.8000,  122.5000,       NaN, 2
1914-02-15T00:00:00-00:00, 2696.4643,    0.0000, 2696.4643, 2696.4643,   37.8000,  122.5000,       NaN, 2
1914-03-15T00:00:00-00:00, 2670.8387,    0.0000, 2670.8387, 2670.8387,   37.8000,  122.5000,       NaN, 2
1914-04-15T00:00:00-00:00, 2626.3000,    0.0000, 2626.3000, 2626.3000,   37.8000,  122.5000,       NaN, 2
1914-05-15T00:00:00-00:00, 2635.4839,    0.0000, 2635.4839, 2635.4839,   37.8000,  122.5000,       NaN, 2
1914-06-15T00:00:00-00:00, 2613.6000,    0.0000, 2613.6000, 2613.6000,   37.8000,  122.5000,       NaN, 2
1914-07-15T00:00:00-00:00, 2649.9677,    0.0000, 2649.9677, 2649.9677,   37.8000,  122.5000,       NaN, 2
1914-08-15T00:00:00-00:00, 2691.3871,    0.0000, 2691.3871, 2691.3871,   37.8000,  122.5000,       NaN, 2
1914-09-15T00:00:00-00:00, 2692.6333,    0.0000, 2692.6333, 2692.6333,   37.8000,  122.5000,       NaN, 2
1914-10-15T00:00:00-00:00, 2710.6774,    0.0000, 2710.6774, 2710.6774,   37.8000,  122.5000,       NaN, 2
1914-11-15T00:00:00-00:00, 2679.3000,    0.0000, 2679.3000, 2679.3000,   37.8000,  122.5000,       NaN, 2
1914-12-15T00:00:00-00:00, 2785.2903,    0.0000, 2785.2903, 2785.2903,   37.8000,  122.5000,       NaN, 2
1915-01-15T00:00:00-00:00, 2728.6774,    0.0000, 2728.6774, 2728.6774,   37.8000,  122.5000,       NaN, 2
1915-02-15T00:00:00-00:00, 2810.6786,    0.0000, 2810.6786, 2810.6786,   37.8000,  122.5000,       NaN, 2
1915-03-15T00:00:00-00:00, 2654.0000,    0.0000, 2654.0000, 2654.0000,   37.8000,  122.5000,       NaN, 2
1915-04-15T00:00:00-00:00, 2632.7000,    0.0000, 2632.7000, 2632.7000,   37.8000,  122.5000,       NaN, 2
1915-05-15T00:00:00-00:00, 2612.5161,    0.0000, 2612.5161, 2612.5161,   37.8000,  122.5000,       NaN, 2
1915-06-15T00:00:00-00:00, 2566.2000,    0.0000, 2566.2000, 2566.2000,   37.8000,  122.5000,       NaN, 2
1915-07-15T00:00:00-00:00, 2622.2581,    0.0000, 2622.2581, 2622.2581,   37.8000,  122.5000,       NaN, 2
1915-08-15T00:00:00-00:00, 2640.5806,    0.0000, 2640.5806, 2640.5806,   37.8000,  122.5000,       NaN, 2
1915-09-15T00:00:00-00:00, 2683.2667,    0.0000, 2683.2667, 2683.2667,   37.8000,  122.5000,       NaN, 2
1915-10-15T00:00:00-00:00, 2615.3548,    0.0000, 2615.3548, 2615.3548,   37.8000,  122.5000,       NaN, 2
1915-11-15T00:00:00-00:00, 2593.2000,    0.0000, 2593.2000, 2593.2000,   37.8000,  122.5000,       NaN, 2
1915-12-15T00:00:00-00:00, 2607.6774,    0.0000, 2607.6774, 2607.6774,   37.8000,  122.5000,       NaN, 2
1916-01-15T00:00:00-00:00, 2735.6774,    0.0000, 2735.6774, 2735.6774,   37.8000,  122.5000,       NaN, 2
1916-02-15T00:00:00-00:00, 2647.2414,    0.0000, 2647.2414, 2647.2414,   37.8000,  122.5000,       NaN, 2
1916-03-15T00:00:00-00:00, 2601.7097,    0.0000, 2601.7097, 2601.7097,   37.8000,  122.5000,       NaN, 2
1916-04-15T00:00:00-00:00, 2545.2667,    0.0000, 2545.2667, 2545.2667,   37.8000,  122.5000,       NaN, 2
1916-05-15T00:00:00-00:00, 2519.1613,    0.0000, 2519.1613, 2519.1613,   37.8000,  122.5000,       NaN, 2
1916-06-15T00:00:00-00:00, 2538.1333,    0.0000, 2538.1333, 2538.1333,   37.8000,  122.5000,       NaN, 2
1916-07-15T00:00:00-00:00, 2603.6774,    0.0000, 2603.6774, 2603.6774,   37.8000,  122.5000,       NaN, 2
1916-08-15T00:00:00-00:00, 2602.0000,    0.0000, 2602.0000, 2602.0000,   37.8000,  122.5000,       NaN, 2
1916-09-15T00:00:00-00:00, 2613.5333,    0.0000, 2613.5333, 2613.5333,   37.8000,  122.5000,       NaN, 2
1916-10-15T00:00:00-00:00, 2606.6452,    0.0000, 2606.6452, 2606.6452,   37.8000,  122.5000,       NaN, 2
1916-11-15T00:00:00-00:00, 2539.6333,    0.0000, 2539.6333, 2539.6333,   37.8000,  122.5000,       NaN, 2
1916-12-15T00:00:00-00:00, 2585.7097,    0.0000, 2585.7097, 2585.7097,   37.8000,  122.5000,       NaN, 2
1917-01-15T00:00:00-00:00, 2580.0000,    0.0000, 2580.0000, 2580.0000,   37.8000,  122.5000,       NaN, 2
1917-02-15T00:00:00-00:00, 2612.1429,    0.0000, 2612.1429, 2612.1429,   37.8000,  122.5000,       NaN, 2
1917-03-15T00:00:00-00:00, 2511.2258,    0.0000, 2511.2258, 2511.2258,   37.8000,  122.5000,       NaN, 2
1917-04-15T00:00:00-00:00, 2520.5667,    0.0000, 2520.5667, 2520.5667,   37.8000,  122.5000,       NaN, 2
1917-05-15T00:00:00-00:00, 2526.4839,    0.0000, 2526.4839, 2526.4839,   37.8000,  122.5000,       NaN, 2
1917-06-15T00:00:00-00:00, 2546.9333,    0.0000, 2546.9333, 2546.9333,   37.8000,  122.5000,       NaN, 2
1917-07-15T00:00:00-00:00, 2635.7097,    0.0000, 2635.7097, 2635.7097,   37.8000,  122.5000,       NaN, 2
1917-08-15T00:00:00-00:00, 2605.5806,    0.0000, 2605.5806, 2605.5806,   37.8000,  122.5000,       NaN, 2
1917-09-15T00:00:00-00:00, 2634.2000,    0.0000, 2634.2000, 2634.2000,   37.8000,  122.5000,       NaN, 2
1917-10-15T00:00:00-00:00, 2634.8710,    0.0000, 2634.8710, 2634.8710,   37.8000,  122.5000,       NaN, 2
1917-11-15T00:00:00-00:00, 2598.3667,    0.0000, 2598.3667, 2598.3667,   37.8000,  122.5000,       NaN, 2
1917-12-15T00:00:00-00:00, 2602.2903,    0.0000, 2602.2903, 2602.2903,   37.8000,  122.5000,       NaN, 2
