order,year,index,metric,timeseries,proportional.change
29,1992,21.85625686,mt x 1000,Shrimp OR,1.20
29,1993,12.28505104,mt x 1000,Shrimp OR,-0.44
29,1994,7.503157324,mt x 1000,Shrimp OR,-0.39
29,1995,5.54232997,mt x 1000,Shrimp OR,-0.26
29,1996,7.169075495,mt x 1000,Shrimp OR,0.29
29,1997,8.94034248,mt x 1000,Shrimp OR,0.25
29,1998,2.856049803,mt x 1000,Shrimp OR,-0.68
29,1999,9.315751283,mt x 1000,Shrimp OR,2.26
29,2000,11.62136905,mt x 1000,Shrimp OR,0.25
29,2001,12.99002648,mt x 1000,Shrimp OR,0.12
29,2002,18.93380984,mt x 1000,Shrimp OR,0.46
29,2003,9.359588292,mt x 1000,Shrimp OR,-0.51
29,2004,5.574343695,mt x 1000,Shrimp OR,-0.40
29,2005,7.188005541,mt x 1000,Shrimp OR,0.29
29,2006,5.54964277,mt x 1000,Shrimp OR,-0.23
29,2007,9.145593602,mt x 1000,Shrimp OR,0.65
29,2008,11.59072199,mt x 1000,Shrimp OR,0.27
29,2009,10.07856828,mt x 1000,Shrimp OR,-0.13
29,2010,14.34062682,mt x 1000,Shrimp OR,0.42
29,2011,21.9503599,mt x 1000,Shrimp OR,0.53
29,2012,22.31213933,mt x 1000,Shrimp OR,0.02
29,2013,21.632497,mt x 1000,Shrimp OR,-0.03
29,2014,23.61713327,mt x 1000,Shrimp OR,0.09
29,2015,24.30082676,mt x 1000,Shrimp OR,0.03
29,2016,16.14139295,mt x 1000,Shrimp OR,-0.34
29,2017,10.48146171,mt x 1000,Shrimp OR,-0.35
29,2018,16.288473,mt x 1000,Shrimp OR,0.55
29,2019,12.19498073,mt x 1000,Shrimp OR,-0.25
29,2020,19.58435113,mt x 1000,Shrimp OR,0.61
30,1981,3.505858351,mt x 1000,Highly migratory species OR,FALSE
30,1982,0.863724695,mt x 1000,Highly migratory species OR,-0.75
30,1983,1.541934929,mt x 1000,Highly migratory species OR,0.79
30,1984,0.736742872,mt x 1000,Highly migratory species OR,-0.52
30,1985,0.695445212,mt x 1000,Highly migratory species OR,-0.06
30,1986,1.540611971,mt x 1000,Highly migratory species OR,1.22
30,1987,1.133073681,mt x 1000,Highly migratory species OR,-0.26
30,1988,1.881026977,mt x 1000,Highly migratory species OR,0.66
30,1989,0.489737786,mt x 1000,Highly migratory species OR,-0.74
30,1990,0.943482563,mt x 1000,Highly migratory species OR,0.93
30,1991,0.571105628,mt x 1000,Highly migratory species OR,-0.39
30,1992,1.767671693,mt x 1000,Highly migratory species OR,2.10
30,1993,2.157131092,mt x 1000,Highly migratory species OR,0.22
30,1994,2.131140249,mt x 1000,Highly migratory species OR,-0.01
30,1995,2.28869516,mt x 1000,Highly migratory species OR,0.07
30,1996,4.083459418,mt x 1000,Highly migratory species OR,0.78
30,1997,4.169166776,mt x 1000,Highly migratory species OR,0.02
30,1998,4.866788471,mt x 1000,Highly migratory species OR,0.17
30,1999,2.081363023,mt x 1000,Highly migratory species OR,-0.57
30,2000,3.973900682,mt x 1000,Highly migratory species OR,0.91
30,2001,4.100182494,mt x 1000,Highly migratory species OR,0.03
30,2002,1.980247522,mt x 1000,Highly migratory species OR,-0.52
30,2003,4.159342426,mt x 1000,Highly migratory species OR,1.10
30,2004,4.879423058,mt x 1000,Highly migratory species OR,0.17
30,2005,3.670599514,mt x 1000,Highly migratory species OR,-0.25
30,2006,3.865612358,mt x 1000,Highly migratory species OR,0.05
30,2007,4.74876648,mt x 1000,Highly migratory species OR,0.23
30,2008,4.032287132,mt x 1000,Highly migratory species OR,-0.15
30,2009,4.599086012,mt x 1000,Highly migratory species OR,0.14
30,2010,4.855200039,mt x 1000,Highly migratory species OR,0.06
30,2011,4.393282,mt x 1000,Highly migratory species OR,-0.10
30,2012,4.512140204,mt x 1000,Highly migratory species OR,0.03
30,2013,4.632149987,mt x 1000,Highly migratory species OR,0.03
30,2014,3.979437926,mt x 1000,Highly migratory species OR,-0.14
30,2015,3.443204633,mt x 1000,Highly migratory species OR,-0.13
30,2016,3.292534424,mt x 1000,Highly migratory species OR,-0.04
30,2017,2.157551509,mt x 1000,Highly migratory species OR,-0.34
30,2018,2.640359589,mt x 1000,Highly migratory species OR,0.22
30,2019,2.988628686,mt x 1000,Highly migratory species OR,0.13
30,2020,2.008291828,mt x 1000,Highly migratory species OR,-0.33
31,2005,0.567407644,mt x 1000,Recreational OR,FALSE
31,2006,0.549234878,mt x 1000,Recreational OR,-0.03
31,2007,0.934107849,mt x 1000,Recreational OR,0.70
31,2008,0.593917787,mt x 1000,Recreational OR,-0.36
31,2009,0.799304209,mt x 1000,Recreational OR,0.35
31,2010,0.797759729,mt x 1000,Recreational OR,0.00
31,2011,0.650892278,mt x 1000,Recreational OR,-0.18
31,2012,0.965314317,mt x 1000,Recreational OR,0.48
31,2013,0.821977365,mt x 1000,Recreational OR,-0.15
31,2014,0.996682298,mt x 1000,Recreational OR,0.21
31,2015,1.047012436,mt x 1000,Recreational OR,0.05
31,2016,0.917317606,mt x 1000,Recreational OR,-0.12
31,2017,0.835451759,mt x 1000,Recreational OR,-0.09
31,2018,0.825957953,mt x 1000,Recreational OR,-0.01
31,2019,1.255880676,mt x 1000,Recreational OR,0.52
31,2020,0.693250943,mt x 1000,Recreational OR,-0.45
32,1981,229,1000s fish,Salmon recreational OR,FALSE
32,1982,214,1000s fish,Salmon recreational OR,-0.07
32,1983,172,1000s fish,Salmon recreational OR,-0.20
32,1984,140,1000s fish,Salmon recreational OR,-0.19
32,1985,238,1000s fish,Salmon recreational OR,0.70
32,1986,234,1000s fish,Salmon recreational OR,-0.02
32,1987,240,1000s fish,Salmon recreational OR,0.03
32,1988,265,1000s fish,Salmon recreational OR,0.10
32,1989,305,1000s fish,Salmon recreational OR,0.15
32,1990,227,1000s fish,Salmon recreational OR,-0.26
32,1991,274,1000s fish,Salmon recreational OR,0.21
32,1992,198,1000s fish,Salmon recreational OR,-0.28
32,1993,65,1000s fish,Salmon recreational OR,-0.67
32,1994,6,1000s fish,Salmon recreational OR,-0.91
32,1995,19,1000s fish,Salmon recreational OR,2.17
32,1996,18,1000s fish,Salmon recreational OR,-0.05
32,1997,14,1000s fish,Salmon recreational OR,-0.22
32,1998,6,1000s fish,Salmon recreational OR,-0.57
32,1999,21,1000s fish,Salmon recreational OR,2.50
32,2000,59,1000s fish,Salmon recreational OR,1.81
32,2001,122,1000s fish,Salmon recreational OR,1.07
32,2002,84,1000s fish,Salmon recreational OR,-0.31
32,2003,154,1000s fish,Salmon recreational OR,0.83
32,2004,128,1000s fish,Salmon recreational OR,-0.17
32,2005,42,1000s fish,Salmon recreational OR,-0.67
32,2006,27,1000s fish,Salmon recreational OR,-0.36
32,2007,68,1000s fish,Salmon recreational OR,1.52
32,2008,14,1000s fish,Salmon recreational OR,-0.79
32,2009,91,1000s fish,Salmon recreational OR,5.50
32,2010,23,1000s fish,Salmon recreational OR,-0.75
32,2011,24,1000s fish,Salmon recreational OR,0.04
32,2012,35,1000s fish,Salmon recreational OR,0.46
32,2013,45,1000s fish,Salmon recreational OR,0.29
32,2014,118,1000s fish,Salmon recreational OR,1.62
32,2015,38,1000s fish,Salmon recreational OR,-0.68
32,2016,13,1000s fish,Salmon recreational OR,-0.66
32,2017,26,1000s fish,Salmon recreational OR,1.00
32,2018,31,1000s fish,Salmon recreational OR,0.19
32,2019,73,1000s fish,Salmon recreational OR,1.35
32,2020,NA,1000s fish,Salmon recreational OR,#VALUE!
33,1981,17.74040711,mt x 1000,Pacific hake OR,FALSE
33,1982,14.81150393,mt x 1000,Pacific hake OR,-0.17
33,1983,23.62665324,mt x 1000,Pacific hake OR,0.60
33,1984,56.28018078,mt x 1000,Pacific hake OR,1.38
33,1985,54.36053642,mt x 1000,Pacific hake OR,-0.03
33,1986,91.27233545,mt x 1000,Pacific hake OR,0.68
33,1987,99.78466754,mt x 1000,Pacific hake OR,0.09
33,1988,70.52438956,mt x 1000,Pacific hake OR,-0.29
33,1989,87.8218651,mt x 1000,Pacific hake OR,0.25
33,1990,94.33208995,mt x 1000,Pacific hake OR,0.07
33,1991,58.77848148,mt x 1000,Pacific hake OR,-0.38
33,1992,115.7092914,mt x 1000,Pacific hake OR,0.97
33,1993,95.90092208,mt x 1000,Pacific hake OR,-0.17
33,1994,125.4845562,mt x 1000,Pacific hake OR,0.31
33,1995,128.0000593,mt x 1000,Pacific hake OR,0.02
33,1996,92.71756755,mt x 1000,Pacific hake OR,-0.28
33,1997,132.6183718,mt x 1000,Pacific hake OR,0.43
33,1998,125.4351072,mt x 1000,Pacific hake OR,-0.05
33,1999,80.71279143,mt x 1000,Pacific hake OR,-0.36
33,2000,112.3884189,mt x 1000,Pacific hake OR,0.39
33,2001,127.8984234,mt x 1000,Pacific hake OR,0.14
33,2002,94.13476627,mt x 1000,Pacific hake OR,-0.26
33,2003,99.34050602,mt x 1000,Pacific hake OR,0.06
33,2004,124.4412553,mt x 1000,Pacific hake OR,0.25
33,2005,158.2284117,mt x 1000,Pacific hake OR,0.27
33,2006,163.3164172,mt x 1000,Pacific hake OR,0.03
33,2007,116.0869519,mt x 1000,Pacific hake OR,-0.29
33,2008,112.8516484,mt x 1000,Pacific hake OR,-0.03
33,2009,51.82953849,mt x 1000,Pacific hake OR,-0.54
33,2010,82.45842596,mt x 1000,Pacific hake OR,0.59
33,2011,123.2775731,mt x 1000,Pacific hake OR,0.50
33,2012,111.0665601,mt x 1000,Pacific hake OR,-0.10
33,2013,190.8481562,mt x 1000,Pacific hake OR,0.72
33,2014,225.6067545,mt x 1000,Pacific hake OR,0.18
33,2015,127.3993615,mt x 1000,Pacific hake OR,-0.44
33,2016,192.6257193,mt x 1000,Pacific hake OR,0.51
33,2017,241.9501416,mt x 1000,Pacific hake OR,0.26
33,2018,202.7488163,mt x 1000,Pacific hake OR,-0.16
33,2019,198.9300999,mt x 1000,Pacific hake OR,-0.02
33,2020,222.542999,mt x 1000,Pacific hake OR,0.12
34,1981,0.000102058,mt x 1000,Market squid OR,FALSE
34,1982,0.051318534,mt x 1000,Market squid OR,501.84
34,1983,0.134902907,mt x 1000,Market squid OR,1.63
34,1984,0.429427237,mt x 1000,Market squid OR,2.18
34,1985,0.794590867,mt x 1000,Market squid OR,0.85
34,1986,0.011961684,mt x 1000,Market squid OR,-0.98
34,1987,1.32E-05,mt x 1000,Market squid OR,-1.00
34,1988,2.27E-06,mt x 1000,Market squid OR,-0.83
34,1989,0.043556207,mt x 1000,Market squid OR,19186.76
34,1990,0,mt x 1000,Market squid OR,-1.00
34,1991,4.31E-05,mt x 1000,Market squid OR,#DIV/0!
34,1992,0.006052737,mt x 1000,Market squid OR,139.43
34,1993,0.059260029,mt x 1000,Market squid OR,8.79
34,1994,0.105688383,mt x 1000,Market squid OR,0.78
34,1995,0.111767882,mt x 1000,Market squid OR,0.06
34,1996,0.104019163,mt x 1000,Market squid OR,-0.07
34,1997,0.123035116,mt x 1000,Market squid OR,0.18
34,1998,0.008813753,mt x 1000,Market squid OR,-0.93
34,1999,0.001120827,mt x 1000,Market squid OR,-0.87
34,2000,0.005671719,mt x 1000,Market squid OR,4.06
34,2001,0.00186744,mt x 1000,Market squid OR,-0.67
34,2002,0.002006693,mt x 1000,Market squid OR,0.07
34,2003,0.012207078,mt x 1000,Market squid OR,5.08
34,2004,0.019726732,mt x 1000,Market squid OR,0.62
34,2005,0.01448139,mt x 1000,Market squid OR,-0.27
34,2006,0.027171997,mt x 1000,Market squid OR,0.88
34,2007,0.000636844,mt x 1000,Market squid OR,-0.98
34,2008,4.54E-06,mt x 1000,Market squid OR,-0.99
34,2009,0.000177355,mt x 1000,Market squid OR,38.06
34,2010,0.007576807,mt x 1000,Market squid OR,41.72
34,2011,2.45E-05,mt x 1000,Market squid OR,-1.00
34,2012,5.03E-05,mt x 1000,Market squid OR,1.05
34,2013,6.17E-05,mt x 1000,Market squid OR,0.23
34,2014,0.000470829,mt x 1000,Market squid OR,6.63
34,2015,0,mt x 1000,Market squid OR,-1.00
34,2016,1.26021659,mt x 1000,Market squid OR,#DIV/0!
34,2017,3.63E-05,mt x 1000,Market squid OR,-1.00
34,2018,3.19616561,mt x 1000,Market squid OR,88047.64
34,2019,2.380550736,mt x 1000,Market squid OR,-0.26
34,2020,4.670769004,mt x 1000,Market squid OR,0.96
35,1981,1.720652308,mt x 1000,Crab OR,FALSE
35,1982,3.970989375,mt x 1000,Crab OR,1.31
35,1983,1.979732477,mt x 1000,Crab OR,-0.50
35,1984,2.244423129,mt x 1000,Crab OR,0.13
35,1985,2.271582426,mt x 1000,Crab OR,0.01
35,1986,3.222553346,mt x 1000,Crab OR,0.42
35,1987,2.148941482,mt x 1000,Crab OR,-0.33
35,1988,3.950780474,mt x 1000,Crab OR,0.84
35,1989,5.091557121,mt x 1000,Crab OR,0.29
35,1990,4.224660001,mt x 1000,Crab OR,-0.17
35,1991,3.784455702,mt x 1000,Crab OR,-0.10
35,1992,3.478616218,mt x 1000,Crab OR,-0.08
35,1993,4.957681946,mt x 1000,Crab OR,0.43
35,1994,4.698168866,mt x 1000,Crab OR,-0.05
35,1995,6.912079129,mt x 1000,Crab OR,0.47
35,1996,8.029227696,mt x 1000,Crab OR,0.16
35,1997,3.227126464,mt x 1000,Crab OR,-0.60
35,1998,3.228822899,mt x 1000,Crab OR,0.00
35,1999,4.138933765,mt x 1000,Crab OR,0.28
35,2000,7.14692159,mt x 1000,Crab OR,0.73
35,2001,3.390545789,mt x 1000,Crab OR,-0.53
35,2002,5.97923104,mt x 1000,Crab OR,0.76
35,2003,7.840137281,mt x 1000,Crab OR,0.31
35,2004,10.78240774,mt x 1000,Crab OR,0.38
35,2005,15.29602014,mt x 1000,Crab OR,0.42
35,2006,12.53756754,mt x 1000,Crab OR,-0.18
35,2007,6.91766947,mt x 1000,Crab OR,-0.45
35,2008,5.613983874,mt x 1000,Crab OR,-0.19
35,2009,5.969115469,mt x 1000,Crab OR,0.06
35,2010,10.5530669,mt x 1000,Crab OR,0.77
35,2011,9.674798674,mt x 1000,Crab OR,-0.08
35,2012,6.5212302,mt x 1000,Crab OR,-0.33
35,2013,8.2766843,mt x 1000,Crab OR,0.27
35,2014,6.54754,mt x 1000,Crab OR,-0.21
35,2015,3.7517696,mt x 1000,Crab OR,-0.43
35,2016,6.4616748,mt x 1000,Crab OR,0.72
35,2017,9.2836489,mt x 1000,Crab OR,0.44
35,2018,10.4954316,mt x 1000,Crab OR,0.13
35,2019,8.4878363,mt x 1000,Crab OR,-0.19
35,2020,9.0950385,mt x 1000,Crab OR,0.07
36,1981,0.4558114,mt x 1000,Other species OR,FALSE
36,1982,0.4687869,mt x 1000,Other species OR,0.03
36,1983,0.602977824,mt x 1000,Other species OR,0.29
36,1984,0.807078236,mt x 1000,Other species OR,0.34
36,1985,0.980007165,mt x 1000,Other species OR,0.21
36,1986,1.15462638,mt x 1000,Other species OR,0.18
36,1987,0.691399051,mt x 1000,Other species OR,-0.40
36,1988,1.412487273,mt x 1000,Other species OR,1.04
36,1989,4.233639981,mt x 1000,Other species OR,2.00
36,1990,4.702019872,mt x 1000,Other species OR,0.11
36,1991,2.476697773,mt x 1000,Other species OR,-0.47
36,1992,2.102285536,mt x 1000,Other species OR,-0.15
36,1993,1.575217544,mt x 1000,Other species OR,-0.25
36,1994,1.146948337,mt x 1000,Other species OR,-0.27
36,1995,1.046513826,mt x 1000,Other species OR,-0.09
36,1996,0.707576471,mt x 1000,Other species OR,-0.32
36,1997,0.596601757,mt x 1000,Other species OR,-0.16
36,1998,0.555061117,mt x 1000,Other species OR,-0.07
36,1999,0.718547507,mt x 1000,Other species OR,0.29
36,2000,0.954266773,mt x 1000,Other species OR,0.33
36,2001,1.121795368,mt x 1000,Other species OR,0.18
36,2002,1.069166494,mt x 1000,Other species OR,-0.05
36,2003,0.851305378,mt x 1000,Other species OR,-0.20
36,2004,1.029313465,mt x 1000,Other species OR,0.21
36,2005,1.677183934,mt x 1000,Other species OR,0.63
36,2006,0.906780258,mt x 1000,Other species OR,-0.46
36,2007,0.971914943,mt x 1000,Other species OR,0.07
36,2008,1.624438178,mt x 1000,Other species OR,0.67
36,2009,0.974041469,mt x 1000,Other species OR,-0.40
36,2010,1.281813985,mt x 1000,Other species OR,0.32
36,2011,1.483895004,mt x 1000,Other species OR,0.16
36,2012,1.278070895,mt x 1000,Other species OR,-0.14
36,2013,2.004213119,mt x 1000,Other species OR,0.57
36,2014,1.486730079,mt x 1000,Other species OR,-0.26
36,2015,1.690507965,mt x 1000,Other species OR,0.14
36,2016,1.517308394,mt x 1000,Other species OR,-0.10
36,2017,1.471575645,mt x 1000,Other species OR,-0.03
36,2018,1.377429773,mt x 1000,Other species OR,-0.06
36,2019,1.483606881,mt x 1000,Other species OR,0.08
36,2020,1.425643782,mt x 1000,Other species OR,-0.04
37,1981,72.4349721,mt x 1000,Total fisheries WA,FALSE
37,1982,116.1262186,mt x 1000,Total fisheries WA,0.60
37,1983,98.64205424,mt x 1000,Total fisheries WA,-0.15
37,1984,85.5889049,mt x 1000,Total fisheries WA,-0.13
37,1985,91.55031733,mt x 1000,Total fisheries WA,0.07
37,1986,107.6109616,mt x 1000,Total fisheries WA,0.18
37,1987,117.6421675,mt x 1000,Total fisheries WA,0.09
37,1988,126.5387486,mt x 1000,Total fisheries WA,0.08
37,1989,96.20354419,mt x 1000,Total fisheries WA,-0.24
37,1990,90.03485663,mt x 1000,Total fisheries WA,-0.06
37,1991,94.1806351,mt x 1000,Total fisheries WA,0.05
37,1992,139.6318936,mt x 1000,Total fisheries WA,0.48
37,1993,96.07276695,mt x 1000,Total fisheries WA,-0.31
37,1994,174.3051179,mt x 1000,Total fisheries WA,0.81
37,1995,90.34221782,mt x 1000,Total fisheries WA,-0.48
37,1996,159.534269,mt x 1000,Total fisheries WA,0.77
37,1997,132.6806031,mt x 1000,Total fisheries WA,-0.17
37,1998,136.1247016,mt x 1000,Total fisheries WA,0.03
37,1999,172.3949044,mt x 1000,Total fisheries WA,0.27
37,2000,129.989242,mt x 1000,Total fisheries WA,-0.25
37,2001,96.28025001,mt x 1000,Total fisheries WA,-0.26
37,2002,101.400681,mt x 1000,Total fisheries WA,0.05
37,2003,108.7976733,mt x 1000,Total fisheries WA,0.07
37,2004,147.4225243,mt x 1000,Total fisheries WA,0.36
37,2005,149.4903496,mt x 1000,Total fisheries WA,0.01
37,2006,149.1598493,mt x 1000,Total fisheries WA,0.00
37,2007,140.8103768,mt x 1000,Total fisheries WA,-0.06
37,2008,177.1615486,mt x 1000,Total fisheries WA,0.26
37,2009,123.8795944,mt x 1000,Total fisheries WA,-0.30
37,2010,139.1749511,mt x 1000,Total fisheries WA,0.12
37,2011,169.4870506,mt x 1000,Total fisheries WA,0.22
37,2012,127.9205527,mt x 1000,Total fisheries WA,-0.25
37,2013,132.2875307,mt x 1000,Total fisheries WA,0.03
37,2014,92.8225407,mt x 1000,Total fisheries WA,-0.30
37,2015,81.76850563,mt x 1000,Total fisheries WA,-0.12
37,2016,111.2481273,mt x 1000,Total fisheries WA,0.36
37,2017,153.9192065,mt x 1000,Total fisheries WA,0.38
37,2018,153.1032688,mt x 1000,Total fisheries WA,-0.01
37,2019,154.0907873,mt x 1000,Total fisheries WA,0.01
37,2020,86.75610756,mt x 1000,Total fisheries WA,-0.44
38,1981,21.45845636,mt x 1000,Salmon commercial WA,FALSE
38,1982,22.59800556,mt x 1000,Salmon commercial WA,0.05
38,1983,12.03324324,mt x 1000,Salmon commercial WA,-0.47
38,1984,12.62488858,mt x 1000,Salmon commercial WA,0.05
38,1985,29.93654147,mt x 1000,Salmon commercial WA,1.37
38,1986,22.85367117,mt x 1000,Salmon commercial WA,-0.24
38,1987,26.26578094,mt x 1000,Salmon commercial WA,0.15
38,1988,19.29903327,mt x 1000,Salmon commercial WA,-0.27
38,1989,24.88029037,mt x 1000,Salmon commercial WA,0.29
38,1990,18.33272722,mt x 1000,Salmon commercial WA,-0.26
38,1991,20.74455149,mt x 1000,Salmon commercial WA,0.13
38,1992,11.57220246,mt x 1000,Salmon commercial WA,-0.44
38,1993,16.73119266,mt x 1000,Salmon commercial WA,0.45
38,1994,13.52194032,mt x 1000,Salmon commercial WA,-0.19
38,1995,11.43770278,mt x 1000,Salmon commercial WA,-0.15
38,1996,6.946322494,mt x 1000,Salmon commercial WA,-0.39
38,1997,10.34988763,mt x 1000,Salmon commercial WA,0.49
38,1998,6.939612484,mt x 1000,Salmon commercial WA,-0.33
38,1999,3.440502542,mt x 1000,Salmon commercial WA,-0.50
38,2000,5.959317277,mt x 1000,Salmon commercial WA,0.73
38,2001,13.56368398,mt x 1000,Salmon commercial WA,1.28
38,2002,15.32700696,mt x 1000,Salmon commercial WA,0.13
38,2003,14.46552152,mt x 1000,Salmon commercial WA,-0.06
38,2004,14.43620576,mt x 1000,Salmon commercial WA,0.00
38,2005,8.788208526,mt x 1000,Salmon commercial WA,-0.39
38,2006,12.76302697,mt x 1000,Salmon commercial WA,0.45
38,2007,10.07110146,mt x 1000,Salmon commercial WA,-0.21
38,2008,8.154297715,mt x 1000,Salmon commercial WA,-0.19
38,2009,14.74831919,mt x 1000,Salmon commercial WA,0.81
38,2010,13.46223595,mt x 1000,Salmon commercial WA,-0.09
38,2011,17.73632977,mt x 1000,Salmon commercial WA,0.32
38,2012,9.173325669,mt x 1000,Salmon commercial WA,-0.48
38,2013,22.55935785,mt x 1000,Salmon commercial WA,1.46
38,2014,12.91468305,mt x 1000,Salmon commercial WA,-0.43
38,2015,9.949267142,mt x 1000,Salmon commercial WA,-0.23
38,2016,7.602552363,mt x 1000,Salmon commercial WA,-0.24
38,2017,9.546935319,mt x 1000,Salmon commercial WA,0.26
38,2018,8.180300638,mt x 1000,Salmon commercial WA,-0.14
38,2019,3.566407396,mt x 1000,Salmon commercial WA,-0.56
38,2020,1.465570781,mt x 1000,Salmon commercial WA,-0.59
39,1981,28.82617263,mt x 1000,"Groundfish, no hake WA",FALSE
39,1982,30.97578377,mt x 1000,"Groundfish, no hake WA",0.07
39,1983,27.86005624,mt x 1000,"Groundfish, no hake WA",-0.10
39,1984,25.56799875,mt x 1000,"Groundfish, no hake WA",-0.08
39,1985,22.18234479,mt x 1000,"Groundfish, no hake WA",-0.13
39,1986,19.42395367,mt x 1000,"Groundfish, no hake WA",-0.12
39,1987,23.63143061,mt x 1000,"Groundfish, no hake WA",0.22
39,1988,23.80042674,mt x 1000,"Groundfish, no hake WA",0.01
39,1989,22.47628385,mt x 1000,"Groundfish, no hake WA",-0.06
39,1990,20.07529144,mt x 1000,"Groundfish, no hake WA",-0.11
39,1991,19.2963504,mt x 1000,"Groundfish, no hake WA",-0.04
39,1992,17.41726571,mt x 1000,"Groundfish, no hake WA",-0.10
39,1993,15.99141681,mt x 1000,"Groundfish, no hake WA",-0.08
39,1994,14.24404504,mt x 1000,"Groundfish, no hake WA",-0.11
39,1995,12.77647535,mt x 1000,"Groundfish, no hake WA",-0.10
39,1996,12.39296973,mt x 1000,"Groundfish, no hake WA",-0.03
39,1997,10.52244643,mt x 1000,"Groundfish, no hake WA",-0.15
39,1998,8.81939496,mt x 1000,"Groundfish, no hake WA",-0.16
39,1999,10.96421209,mt x 1000,"Groundfish, no hake WA",0.24
39,2000,9.563367678,mt x 1000,"Groundfish, no hake WA",-0.13
39,2001,8.393181772,mt x 1000,"Groundfish, no hake WA",-0.12
39,2002,12.48325009,mt x 1000,"Groundfish, no hake WA",0.49
39,2003,8.95732488,mt x 1000,"Groundfish, no hake WA",-0.28
39,2004,7.999959509,mt x 1000,"Groundfish, no hake WA",-0.11
39,2005,8.127262702,mt x 1000,"Groundfish, no hake WA",0.02
39,2006,5.605722291,mt x 1000,"Groundfish, no hake WA",-0.31
39,2007,4.979446443,mt x 1000,"Groundfish, no hake WA",-0.11
39,2008,5.423273599,mt x 1000,"Groundfish, no hake WA",0.09
39,2009,6.148291422,mt x 1000,"Groundfish, no hake WA",0.13
39,2010,5.454533512,mt x 1000,"Groundfish, no hake WA",-0.11
39,2011,5.657389978,mt x 1000,"Groundfish, no hake WA",0.04
39,2012,5.454496375,mt x 1000,"Groundfish, no hake WA",-0.04
39,2013,4.211491385,mt x 1000,"Groundfish, no hake WA",-0.23
39,2014,3.268317873,mt x 1000,"Groundfish, no hake WA",-0.22
39,2015,3.981421037,mt x 1000,"Groundfish, no hake WA",0.22
39,2016,3.861754875,mt x 1000,"Groundfish, no hake WA",-0.03
39,2017,5.117791273,mt x 1000,"Groundfish, no hake WA",0.33
39,2018,7.198836694,mt x 1000,"Groundfish, no hake WA",0.41
39,2019,7.376762925,mt x 1000,"Groundfish, no hake WA",0.02
39,2020,4.245804568,mt x 1000,"Groundfish, no hake WA",-0.42
40,1981,1.164885535,mt x 1000,"Coastal pelagic spp, no squid WA",FALSE
40,1982,1.125111886,mt x 1000,"Coastal pelagic spp, no squid WA",-0.03
40,1983,0.881960854,mt x 1000,"Coastal pelagic spp, no squid WA",-0.22
40,1984,0.401779926,mt x 1000,"Coastal pelagic spp, no squid WA",-0.54
40,1985,0.433637481,mt x 1000,"Coastal pelagic spp, no squid WA",0.08
40,1986,0.573760723,mt x 1000,"Coastal pelagic spp, no squid WA",0.32
40,1987,0.651820033,mt x 1000,"Coastal pelagic spp, no squid WA",0.14
40,1988,0.923035594,mt x 1000,"Coastal pelagic spp, no squid WA",0.42
40,1989,0.751374794,mt x 1000,"Coastal pelagic spp, no squid WA",-0.19
40,1990,0.85243847,mt x 1000,"Coastal pelagic spp, no squid WA",0.13
40,1991,1.005644462,mt x 1000,"Coastal pelagic spp, no squid WA",0.18
40,1992,2.334856791,mt x 1000,"Coastal pelagic spp, no squid WA",1.32
40,1993,0.692525288,mt x 1000,"Coastal pelagic spp, no squid WA",-0.70
40,1994,0.701275843,mt x 1000,"Coastal pelagic spp, no squid WA",0.01
40,1995,0.594475302,mt x 1000,"Coastal pelagic spp, no squid WA",-0.15
40,1996,0.831464703,mt x 1000,"Coastal pelagic spp, no squid WA",0.40
40,1997,0.813565831,mt x 1000,"Coastal pelagic spp, no squid WA",-0.02
40,1998,1.046356076,mt x 1000,"Coastal pelagic spp, no squid WA",0.29
40,1999,0.96206206,mt x 1000,"Coastal pelagic spp, no squid WA",-0.08
40,2000,5.253521254,mt x 1000,"Coastal pelagic spp, no squid WA",4.46
40,2001,12.09356751,mt x 1000,"Coastal pelagic spp, no squid WA",1.30
40,2002,16.87207836,mt x 1000,"Coastal pelagic spp, no squid WA",0.40
40,2003,12.68538891,mt x 1000,"Coastal pelagic spp, no squid WA",-0.25
40,2004,9.505569654,mt x 1000,"Coastal pelagic spp, no squid WA",-0.25
40,2005,7.280754582,mt x 1000,"Coastal pelagic spp, no squid WA",-0.23
40,2006,5.099750239,mt x 1000,"Coastal pelagic spp, no squid WA",-0.30
40,2007,5.43165028,mt x 1000,"Coastal pelagic spp, no squid WA",0.07
40,2008,7.534048092,mt x 1000,"Coastal pelagic spp, no squid WA",0.39
40,2009,11.25259019,mt x 1000,"Coastal pelagic spp, no squid WA",0.49
40,2010,12.86647289,mt x 1000,"Coastal pelagic spp, no squid WA",0.14
40,2011,8.427563189,mt x 1000,"Coastal pelagic spp, no squid WA",-0.34
40,2012,36.98860874,mt x 1000,"Coastal pelagic spp, no squid WA",3.39
40,2013,31.05266514,mt x 1000,"Coastal pelagic spp, no squid WA",-0.16
40,2014,8.899336118,mt x 1000,"Coastal pelagic spp, no squid WA",-0.71
40,2015,0.707381794,mt x 1000,"Coastal pelagic spp, no squid WA",-0.92
40,2016,0.67199332,mt x 1000,"Coastal pelagic spp, no squid WA",-0.05
40,2017,0.439166988,mt x 1000,"Coastal pelagic spp, no squid WA",-0.35
